Event ID,Timestamp,User ID,Device ID,Session ID,Source IP,Destination IP,Source Port,Destination Port,Protocol,Country,City,Login Method,Access Type,Login Attempts,Login Success,Session Duration,Actions Count,Privilege Level,Operating System,Application,Device Type,Threat Type,Threat Severity,Anomaly Score,Malware Detected,Intrusion Flag,Response Action,Incident Status,Data Exfiltration (MB)
3103,2024-06-29 07:39:16,user_333,device_303,session_712,14.154.47.248,94.243.232.106,25484,21,ICMP,USA,Sao Paulo,MFA,Remote,2,1,5684,117,Admin,Linux,Edge,Server,None,Low,0.3554057883056897,0,0,Allowed,Resolved,0.0
3104,2024-12-11 09:31:37,user_138,device_853,session_6857,119.158.176.240,25.217.113.24,53259,22,UDP,India,Sao Paulo,OAuth,VPN,8,0,5892,100,User,Windows,Chrome,Mobile,Phishing,Medium,0.32339981376510385,0,0,Blocked,Resolved,0.0
3105,2024-02-19 17:21:05,user_270,device_323,session_3939,205.241.67.14,162.45.137.138,61319,3389,TCP,China,Beijing,MFA,VPN,8,0,2435,23,Admin,Android,Safari,Server,Malware,High,0.8236465089353083,1,0,Quarantined,Investigating,25.71669851669436
3106,2024-03-30 19:12:35,user_457,device_481,session_8838,32.193.188.182,244.152.157.8,44300,80,ICMP,Brazil,New York,Password,Remote,3,1,5687,84,Root,Windows,Firefox,Mobile,Malware,High,0.8644337884498758,1,0,Quarantined,Open,73.5654359823564
3107,2024-11-19 09:39:56,user_90,device_382,session_2841,120.180.18.152,246.108.143.128,24327,22,TCP,India,London,MFA,Remote,6,0,5982,26,User,Linux,Safari,Mobile,None,Low,0.37273941269104927,0,0,Allowed,Resolved,0.0
3108,2024-01-03 22:39:34,user_129,device_606,session_3346,158.155.188.177,113.30.173.245,41571,3389,UDP,Canada,Abuja,MFA,Remote,9,0,5164,53,User,Linux,Chrome,Mobile,Insider,Critical,0.7193013195588487,0,1,Investigating,Resolved,180.03972519846465
3109,2024-09-29 16:27:09,user_219,device_281,session_7920,102.40.215.120,93.191.119.178,3082,21,UDP,Germany,Delhi,MFA,Local,8,0,2432,44,User,macOS,Safari,Server,Brute Force,Medium,0.9324237271710552,0,1,Blocked,Resolved,0.0
3110,2024-08-22 17:35:48,user_95,device_721,session_6160,231.111.242.70,222.15.107.180,44702,3389,TCP,Germany,Sao Paulo,Password,VPN,1,1,6662,38,User,macOS,Chrome,Desktop,Brute Force,Medium,0.9569106424733895,0,1,Blocked,Resolved,0.0
3111,2024-05-24 20:02:36,user_463,device_847,session_3759,175.232.145.89,23.238.224.122,61662,80,TCP,USA,New York,Password,Remote,5,0,5155,46,User,Linux,Chrome,Desktop,None,Low,0.7211194518204911,0,0,Allowed,Resolved,0.0
3112,2024-11-08 21:35:40,user_486,device_413,session_8665,2.86.165.44,207.198.127.63,21369,80,ICMP,Brazil,Delhi,OAuth,Local,3,1,3034,55,Admin,Linux,Chrome,Server,None,Low,0.17111126109295727,0,0,Allowed,Resolved,0.0
3113,2024-05-24 01:12:44,user_497,device_155,session_1220,224.88.192.105,9.74.75.97,24816,22,TCP,Germany,Sao Paulo,Password,VPN,6,0,5291,154,Admin,macOS,Edge,Server,None,Low,0.17492870424270723,0,0,Allowed,Resolved,0.0
3114,2024-11-24 08:45:53,user_355,device_154,session_6745,129.221.152.55,102.65.25.98,63017,21,TCP,Nigeria,Delhi,MFA,VPN,4,1,2572,168,User,macOS,Chrome,Desktop,None,Low,0.7426301304033663,0,0,Allowed,Resolved,0.0
3115,2024-07-21 16:41:09,user_17,device_580,session_8608,5.150.206.213,82.67.245.11,46830,21,ICMP,China,Abuja,Password,VPN,5,0,3826,3,User,Android,Chrome,Desktop,None,Low,0.7401411661720506,0,0,Allowed,Resolved,0.0
3116,2024-10-28 19:19:33,user_175,device_565,session_9159,242.211.57.213,198.40.254.3,20528,3389,UDP,USA,Abuja,Password,VPN,7,0,564,108,User,macOS,Safari,Mobile,None,Low,0.03001648663058909,0,0,Allowed,Resolved,0.0
3117,2024-11-07 23:24:35,user_435,device_431,session_4416,171.71.88.226,57.167.119.29,4331,443,UDP,Canada,Beijing,Password,Local,3,1,7069,114,User,Windows,Firefox,Desktop,None,Low,0.7645740106887426,0,0,Allowed,Resolved,0.0
3118,2024-02-28 21:44:42,user_224,device_582,session_8121,153.23.140.176,112.138.145.180,30326,443,TCP,Canada,Berlin,Password,VPN,7,0,3613,22,User,Linux,Firefox,Mobile,None,Low,0.47795160756469923,0,0,Allowed,Resolved,0.0
3119,2024-08-21 22:11:01,user_1,device_475,session_2500,184.88.142.192,229.87.69.84,30613,21,UDP,Nigeria,New York,Password,Remote,9,0,1346,51,User,iOS,Chrome,Mobile,DDoS,High,0.7200562480830933,0,1,Blocked,Resolved,0.0
3120,2024-02-17 00:54:24,user_84,device_711,session_9216,45.131.189.234,248.50.48.201,9390,22,ICMP,China,Sao Paulo,OAuth,Local,5,1,1681,97,User,iOS,Chrome,Desktop,None,Low,0.1417468468905615,0,0,Allowed,Resolved,0.0
3121,2024-10-01 05:41:26,user_95,device_694,session_2530,11.42.211.5,215.175.2.43,39939,80,ICMP,UK,Beijing,Password,Local,8,1,6301,171,Admin,Linux,Safari,Desktop,DDoS,High,0.856571704842389,0,1,Blocked,Resolved,0.0
3122,2024-02-10 04:19:15,user_169,device_819,session_2392,67.143.184.238,193.202.109.218,64438,21,TCP,USA,New York,Password,Remote,3,1,5958,49,User,iOS,Safari,Server,Malware,High,0.8276917387692905,1,0,Quarantined,Open,36.32403279694884
3123,2024-07-11 05:56:54,user_28,device_185,session_668,37.217.120.96,249.183.101.228,25565,3389,UDP,Nigeria,New York,MFA,Remote,5,1,4814,101,User,Android,Chrome,Mobile,Insider,Critical,0.9563370620687531,0,1,Investigating,Investigating,297.23762648527486
3124,2024-04-11 17:48:12,user_403,device_666,session_6135,166.137.46.94,86.235.132.199,16252,443,UDP,China,Berlin,Password,Local,2,1,6366,146,User,Linux,Edge,Mobile,None,Low,0.0598174251378899,0,0,Allowed,Resolved,0.0
3125,2024-02-09 21:33:48,user_374,device_406,session_3978,59.121.236.91,140.63.15.242,5054,80,UDP,Nigeria,London,MFA,Local,6,0,3642,2,Root,Linux,Safari,Mobile,None,Low,0.3866431682897804,0,0,Allowed,Resolved,0.0
3126,2024-01-18 17:32:07,user_241,device_998,session_5222,25.169.117.33,108.254.43.17,4102,22,ICMP,Germany,Abuja,MFA,Local,9,0,6410,197,Admin,Linux,Safari,Server,Insider,Critical,0.1580696991601639,0,1,Investigating,Open,440.9756873940119
3127,2024-09-23 10:30:39,user_203,device_316,session_4735,28.86.155.209,136.200.151.32,14315,22,ICMP,Germany,London,Password,VPN,5,0,6101,117,Admin,macOS,Edge,Mobile,Phishing,Medium,0.80757156565936,0,0,Blocked,Resolved,0.0
3128,2024-10-09 09:06:03,user_25,device_138,session_2057,40.57.46.119,7.171.116.128,13231,80,ICMP,UK,London,MFA,Remote,9,1,3156,147,User,iOS,Safari,Mobile,Phishing,Medium,0.8073768799641909,0,0,Blocked,Resolved,0.0
3129,2024-11-19 13:28:36,user_12,device_27,session_4180,139.36.52.130,74.234.199.248,19467,22,UDP,Canada,London,Password,Remote,8,0,1554,172,User,iOS,Chrome,Desktop,Phishing,Medium,0.5377268092562402,0,0,Blocked,Investigating,0.0
3130,2024-05-26 15:46:05,user_12,device_963,session_9245,221.43.88.88,217.111.113.165,56388,22,ICMP,UK,Beijing,Password,VPN,9,1,5341,90,Root,macOS,Safari,Desktop,DDoS,High,0.6428885098725157,0,1,Blocked,Investigating,0.0
3131,2024-01-07 06:48:19,user_458,device_868,session_8090,222.159.183.68,57.152.193.154,62256,3389,UDP,Germany,Lagos,Password,Local,5,0,6709,168,User,macOS,Edge,Server,None,Low,0.4938362230979306,0,0,Allowed,Resolved,0.0
3132,2024-02-12 14:42:59,user_461,device_863,session_2938,184.222.157.42,6.3.220.74,62305,80,TCP,Canada,London,MFA,Remote,6,0,2279,152,User,iOS,Chrome,Server,None,Low,0.005487494282663374,0,0,Allowed,Resolved,0.0
3133,2024-12-01 05:13:00,user_23,device_342,session_1237,17.98.218.242,123.25.112.38,35010,443,UDP,USA,Beijing,Password,Remote,3,1,2894,190,User,Android,Chrome,Server,None,Low,0.0892204804298099,0,0,Allowed,Resolved,0.0
3134,2024-03-22 15:17:58,user_43,device_558,session_5419,29.83.103.86,194.214.99.226,4596,3389,ICMP,USA,London,Password,VPN,5,1,1873,13,User,macOS,Firefox,Mobile,None,Low,0.4834284142895443,0,0,Allowed,Resolved,0.0
3135,2024-12-15 15:05:08,user_102,device_30,session_3855,211.203.212.153,166.43.158.40,36282,21,TCP,Nigeria,Lagos,MFA,Remote,2,1,1606,62,User,Linux,Safari,Desktop,None,Low,0.6777046509190993,0,0,Allowed,Resolved,0.0
3136,2024-04-19 14:10:09,user_57,device_633,session_1834,182.85.170.66,70.139.233.195,1778,22,ICMP,USA,New York,MFA,VPN,1,1,1295,150,User,Android,Safari,Mobile,None,Low,0.2722539485586284,0,0,Allowed,Resolved,0.0
3137,2024-10-29 18:02:06,user_300,device_543,session_8523,228.41.4.114,14.174.54.221,42075,80,ICMP,Nigeria,Sao Paulo,OAuth,Remote,2,1,1096,135,User,iOS,Edge,Mobile,None,Low,0.4155730434646756,0,0,Allowed,Resolved,0.0
3138,2024-12-28 03:31:54,user_11,device_386,session_4431,79.133.116.168,208.236.46.21,38380,80,ICMP,India,Abuja,Password,Local,8,1,6671,173,User,Android,Safari,Server,Malware,High,0.1763102495340083,1,0,Quarantined,Investigating,20.995859459245597
3139,2024-12-02 22:27:30,user_408,device_962,session_8597,170.252.80.232,231.100.186.233,10241,3389,TCP,UK,Beijing,MFA,VPN,5,0,2146,141,User,iOS,Safari,Server,None,Low,0.27991253433524244,0,0,Allowed,Resolved,0.0
3140,2024-06-01 09:29:37,user_283,device_562,session_298,195.245.222.138,9.3.86.38,59850,3389,UDP,China,Lagos,Password,Local,5,0,4480,18,Admin,Linux,Firefox,Mobile,None,Low,0.4136261724309047,0,0,Allowed,Resolved,0.0
3141,2024-04-09 15:15:36,user_419,device_912,session_2289,112.45.249.141,152.204.253.2,59353,443,ICMP,UK,Sao Paulo,OAuth,Remote,5,0,5507,64,Admin,iOS,Chrome,Server,None,Low,0.02988896046742673,0,0,Allowed,Resolved,0.0
3142,2024-10-26 11:02:48,user_206,device_883,session_47,53.99.73.249,222.234.221.167,49054,80,TCP,China,Abuja,Password,VPN,2,1,1466,113,User,Android,Chrome,Desktop,None,Low,0.00032323168081394016,0,0,Allowed,Resolved,0.0
3143,2024-11-02 15:47:53,user_188,device_111,session_56,69.218.18.228,193.138.145.252,25145,22,ICMP,Germany,New York,OAuth,VPN,3,1,6677,100,User,Android,Safari,Desktop,Malware,High,0.9984673085270517,1,0,Quarantined,Resolved,223.71108913294083
3144,2024-08-22 15:55:22,user_254,device_519,session_6432,23.50.147.240,118.195.25.153,34821,80,TCP,UK,Beijing,OAuth,Local,8,0,5385,6,User,Android,Edge,Mobile,Phishing,Medium,0.33433473654373413,0,0,Blocked,Resolved,0.0
3145,2024-03-01 11:04:26,user_458,device_38,session_1962,108.242.163.197,253.227.3.41,26271,21,UDP,Germany,Abuja,Password,Remote,9,0,5097,118,User,iOS,Safari,Desktop,Insider,Critical,0.21533938734190294,0,1,Investigating,Resolved,404.62870476091507
3146,2024-12-11 14:23:56,user_489,device_125,session_2670,251.62.48.66,190.111.222.241,23620,443,ICMP,Germany,Delhi,MFA,Remote,7,0,5368,129,User,Android,Firefox,Server,Phishing,Medium,0.8815167976046998,0,0,Blocked,Resolved,0.0
3147,2024-03-17 12:14:26,user_163,device_315,session_3681,13.22.56.133,81.171.202.251,32694,22,ICMP,Brazil,Lagos,MFA,VPN,9,1,3526,141,User,Android,Edge,Server,Malware,High,0.18084834623097457,1,0,Quarantined,Resolved,45.5505695585517
3148,2024-11-17 22:02:01,user_450,device_736,session_5351,106.59.41.194,218.175.27.79,21140,22,UDP,Nigeria,New York,Password,Local,7,0,4585,89,User,Windows,Chrome,Mobile,None,Low,0.5721136387795853,0,0,Allowed,Resolved,0.0
3149,2024-11-26 06:48:49,user_239,device_257,session_1309,148.46.77.185,140.200.167.136,64977,3389,ICMP,UK,Delhi,Password,Local,7,1,1970,110,Admin,macOS,Chrome,Server,None,Low,0.7928549801434046,0,0,Allowed,Resolved,0.0
3150,2024-08-07 00:07:59,user_61,device_651,session_544,132.157.133.235,76.235.242.39,4856,80,UDP,Germany,New York,Password,Local,5,0,5251,17,User,macOS,Chrome,Server,None,Low,0.6171022115335585,0,0,Allowed,Resolved,0.0
3151,2024-04-03 08:30:01,user_5,device_543,session_4078,11.51.247.48,78.238.132.136,5638,22,ICMP,Canada,Sao Paulo,Password,VPN,3,1,6337,29,User,iOS,Chrome,Desktop,None,Low,0.31479271177899604,0,0,Allowed,Resolved,0.0
3152,2024-10-05 17:42:38,user_127,device_688,session_7286,182.68.234.250,69.100.192.194,64689,21,TCP,China,Abuja,MFA,Remote,5,1,6993,26,User,macOS,Safari,Desktop,None,Low,0.3524872657602549,0,0,Allowed,Resolved,0.0
3153,2024-11-22 07:57:46,user_120,device_342,session_6989,165.14.18.239,97.135.202.188,64953,22,ICMP,USA,Beijing,MFA,VPN,8,0,6994,159,User,Windows,Edge,Server,Insider,Critical,0.8179499159739977,0,1,Investigating,Open,448.06154816284896
3154,2024-06-08 22:35:30,user_229,device_369,session_2605,99.237.72.31,85.181.173.67,9944,80,UDP,Germany,Lagos,Password,Remote,7,0,3121,77,Admin,Windows,Edge,Server,None,Low,0.3160628453728579,0,0,Allowed,Resolved,0.0
3155,2024-03-27 14:10:31,user_345,device_563,session_5816,97.29.250.63,213.241.33.45,55301,3389,TCP,USA,Lagos,OAuth,Remote,3,1,6264,167,Admin,macOS,Firefox,Desktop,None,Low,0.5196216343307234,0,0,Allowed,Resolved,0.0
3156,2024-07-12 04:23:34,user_31,device_812,session_4878,248.98.52.219,87.195.133.42,54621,80,UDP,USA,Abuja,Password,Local,1,1,2652,160,Admin,Android,Edge,Mobile,None,Low,0.1570098096894983,0,0,Allowed,Resolved,0.0
3157,2024-10-09 06:52:42,user_23,device_739,session_8945,162.141.168.116,179.10.167.90,6019,443,ICMP,UK,Delhi,Password,VPN,8,1,5674,174,User,macOS,Firefox,Server,Insider,Critical,0.23456309426704358,0,1,Investigating,Resolved,317.2832507385792
3158,2024-06-05 18:48:49,user_374,device_264,session_4265,61.148.213.224,56.122.96.130,41705,443,TCP,Canada,New York,Password,Remote,7,0,2601,32,User,Linux,Firefox,Server,None,Low,0.33207104318750036,0,0,Allowed,Resolved,0.0
3159,2024-04-03 04:29:40,user_170,device_229,session_7762,94.211.237.166,145.190.28.22,4901,80,TCP,Germany,Lagos,Password,Remote,5,0,2359,45,User,macOS,Chrome,Desktop,None,Low,0.6587077440912461,0,0,Allowed,Resolved,0.0
3160,2024-11-11 00:02:42,user_417,device_485,session_1897,178.141.115.115,7.124.250.39,27502,22,TCP,India,Abuja,Password,Local,7,0,5922,199,Admin,Windows,Chrome,Server,Malware,High,0.8710673581448342,1,0,Quarantined,Resolved,100.80312521734618
3161,2024-08-22 14:57:30,user_31,device_527,session_1345,20.233.162.65,32.240.150.62,30428,3389,ICMP,India,Abuja,OAuth,VPN,6,1,1322,176,User,Android,Safari,Server,None,Low,0.037416721904199646,0,0,Allowed,Resolved,0.0
3162,2024-12-17 07:37:36,user_444,device_99,session_9771,84.104.193.115,46.62.114.198,7931,80,UDP,Brazil,Abuja,MFA,Remote,3,1,5013,187,User,Android,Edge,Mobile,Malware,High,0.9050072540989617,1,0,Quarantined,Resolved,103.47872650300457
3163,2024-12-28 16:24:38,user_473,device_990,session_6786,146.245.168.250,181.136.212.137,42188,21,TCP,Germany,Delhi,Password,Remote,5,0,2474,45,User,Linux,Chrome,Mobile,Malware,High,0.9828328629689667,1,0,Quarantined,Investigating,75.64565594316905
3164,2024-08-03 19:31:48,user_80,device_119,session_4694,63.56.174.63,8.183.117.246,40170,22,UDP,Canada,Beijing,MFA,Local,8,1,3795,37,User,Linux,Edge,Desktop,DDoS,High,0.22721657405393647,0,1,Blocked,Resolved,0.0
3165,2024-12-10 13:13:57,user_411,device_434,session_5491,205.72.181.188,50.66.243.83,34327,3389,TCP,India,Lagos,Password,VPN,4,1,5023,192,User,Android,Firefox,Server,None,Low,0.10666612063070746,0,0,Allowed,Resolved,0.0
3166,2024-02-02 20:35:05,user_4,device_980,session_8152,65.217.142.35,117.85.228.52,40214,21,UDP,India,New York,Password,Local,8,0,6536,84,User,Linux,Firefox,Desktop,Malware,High,0.798729891045253,1,0,Quarantined,Resolved,411.01081303274253
3167,2024-08-26 00:42:42,user_192,device_797,session_182,7.153.152.43,6.143.79.40,11738,3389,ICMP,Brazil,Lagos,Password,Local,9,0,428,136,User,Windows,Edge,Desktop,DDoS,High,0.03783245123706058,0,1,Blocked,Resolved,0.0
3168,2024-08-14 11:28:57,user_187,device_392,session_382,39.179.55.76,131.171.173.80,59007,80,ICMP,Canada,Berlin,MFA,VPN,3,1,4298,131,Admin,Windows,Chrome,Mobile,None,Low,0.44577854193424993,0,0,Allowed,Resolved,0.0
3169,2024-10-25 18:38:24,user_486,device_179,session_5200,97.202.30.226,61.188.163.7,63877,443,TCP,Nigeria,New York,MFA,VPN,2,1,2317,84,Root,macOS,Firefox,Mobile,Malware,High,0.8776080908081556,1,0,Quarantined,Resolved,220.95380423395017
3170,2024-11-20 05:52:43,user_412,device_166,session_7695,158.249.32.40,76.212.91.2,56040,443,UDP,Brazil,Abuja,Password,VPN,1,1,760,160,User,Windows,Edge,Server,None,Low,0.7510299472176981,0,0,Allowed,Resolved,0.0
3171,2024-01-02 19:18:13,user_149,device_894,session_404,177.247.225.128,33.146.169.145,13175,3389,TCP,India,Abuja,MFA,Local,1,1,7092,40,Admin,Linux,Chrome,Mobile,None,Low,0.5624699279242281,0,0,Allowed,Resolved,0.0
3172,2024-10-25 14:04:26,user_107,device_597,session_9952,158.40.140.93,129.218.16.210,62304,21,UDP,USA,New York,Password,Remote,5,1,1647,149,Admin,macOS,Safari,Mobile,Phishing,Medium,0.9079348429995895,0,0,Blocked,Investigating,0.0
3173,2024-11-10 23:31:21,user_340,device_688,session_6117,25.196.160.250,45.92.168.141,15620,80,ICMP,UK,Lagos,OAuth,VPN,7,0,4433,155,Root,Linux,Edge,Server,None,Low,0.48775734447555075,0,0,Allowed,Resolved,0.0
3174,2024-10-12 03:21:42,user_86,device_605,session_1205,159.35.250.98,147.34.222.211,50641,80,TCP,USA,Berlin,Password,Remote,8,1,5497,118,Admin,Android,Safari,Mobile,Insider,Critical,0.5952982484261412,0,1,Investigating,Investigating,332.92922821782804
3175,2024-02-20 12:09:44,user_334,device_740,session_5634,253.120.203.116,14.164.35.64,39529,21,TCP,Nigeria,Abuja,MFA,Local,9,0,934,54,User,macOS,Safari,Desktop,DDoS,High,0.9136333423434349,0,1,Blocked,Resolved,0.0
3176,2024-04-22 11:44:43,user_57,device_43,session_2008,203.93.112.192,197.152.201.119,44538,443,ICMP,Brazil,Beijing,Password,Remote,8,1,6733,181,User,iOS,Chrome,Desktop,Brute Force,Medium,0.9490781065847704,0,1,Blocked,Resolved,0.0
3177,2024-10-04 10:24:28,user_55,device_127,session_551,169.137.129.131,197.139.132.236,7328,80,TCP,Germany,Berlin,Password,Remote,3,1,3940,144,User,Linux,Edge,Desktop,None,Low,0.769379445028597,0,0,Allowed,Resolved,0.0
3178,2024-09-02 05:29:30,user_439,device_888,session_9952,108.84.124.2,136.114.41.128,16472,22,UDP,India,London,MFA,Local,5,1,2016,104,User,Android,Firefox,Desktop,None,Low,0.014051093792006308,0,0,Allowed,Resolved,0.0
3179,2024-07-06 21:21:24,user_173,device_400,session_3902,23.216.252.201,254.83.219.104,57310,22,TCP,Brazil,Berlin,MFA,Remote,7,0,2107,142,User,iOS,Chrome,Server,None,Low,0.3808239409054508,0,0,Allowed,Resolved,0.0
3180,2024-06-28 01:46:08,user_204,device_281,session_8467,59.181.215.167,127.5.168.213,15289,21,UDP,China,New York,Password,Local,3,1,5464,61,User,iOS,Edge,Mobile,None,Low,0.11732405073772323,0,0,Allowed,Resolved,0.0
3181,2024-04-06 02:01:37,user_225,device_970,session_8865,23.226.249.106,164.222.231.69,58324,80,TCP,Nigeria,New York,Password,Local,9,1,2050,134,User,Linux,Chrome,Server,DDoS,High,0.8073664468519425,0,1,Blocked,Resolved,0.0
3182,2024-05-21 15:58:53,user_13,device_478,session_7251,24.118.237.97,187.77.95.166,25095,443,UDP,India,London,Password,Local,6,1,7067,187,User,Android,Firefox,Mobile,None,Low,0.636150557057606,0,0,Allowed,Resolved,0.0
3183,2024-04-12 15:38:38,user_467,device_65,session_3046,217.80.222.94,10.168.180.24,24506,3389,ICMP,Germany,Beijing,MFA,VPN,3,1,5127,22,User,Android,Chrome,Server,Insider,Critical,0.8850039928330846,0,1,Investigating,Resolved,444.966668342597
3184,2024-09-26 03:06:58,user_41,device_89,session_7959,178.74.215.161,43.211.55.51,37217,3389,ICMP,India,Berlin,MFA,VPN,1,1,4254,182,User,Windows,Chrome,Mobile,Phishing,Medium,0.8979552803418543,0,0,Blocked,Resolved,0.0
3185,2024-03-07 22:26:06,user_266,device_300,session_9968,44.225.109.4,64.148.54.236,45938,3389,ICMP,Nigeria,Sao Paulo,Password,Local,9,0,1403,136,User,iOS,Edge,Desktop,Malware,High,0.9914982630172474,1,0,Quarantined,Resolved,423.7003462228744
3186,2024-02-02 08:10:03,user_289,device_834,session_4687,231.199.212.13,96.29.68.211,5257,21,UDP,China,London,MFA,Local,8,1,6730,178,Root,Windows,Safari,Desktop,DDoS,High,0.2271148964777815,0,1,Blocked,Open,0.0
3187,2024-06-01 00:32:12,user_93,device_646,session_2240,106.182.231.43,183.28.58.15,11927,22,UDP,USA,Sao Paulo,Password,Local,7,1,158,82,User,Android,Safari,Desktop,None,Low,0.32885731630202586,0,0,Allowed,Resolved,0.0
3188,2024-03-11 18:56:04,user_325,device_896,session_1635,30.224.136.2,100.103.25.147,5874,21,UDP,Nigeria,Berlin,Password,VPN,4,1,1771,155,User,Linux,Firefox,Server,None,Low,0.6569491838561349,0,0,Allowed,Resolved,0.0
3189,2024-05-23 16:42:06,user_322,device_424,session_5798,41.231.133.192,56.215.49.187,45663,3389,ICMP,Canada,Lagos,Password,Local,3,1,4114,136,User,Windows,Safari,Mobile,Malware,High,0.9062946964065184,1,0,Quarantined,Resolved,244.48492169962057
3190,2024-08-28 03:08:43,user_480,device_458,session_8972,204.187.187.202,162.121.158.44,49630,80,TCP,Brazil,Abuja,Password,Remote,4,1,3299,192,User,Android,Firefox,Mobile,None,Low,0.7411528879949374,0,0,Allowed,Resolved,0.0
3191,2024-08-07 19:46:47,user_478,device_214,session_5469,86.216.67.178,169.152.218.197,29708,3389,UDP,China,Lagos,MFA,Remote,3,1,6131,152,User,macOS,Safari,Desktop,None,Low,0.2106618687807741,0,0,Allowed,Resolved,0.0
3192,2024-09-22 19:49:03,user_43,device_972,session_7761,68.234.241.200,199.183.210.154,31902,3389,TCP,USA,Sao Paulo,Password,Local,2,1,738,11,Admin,macOS,Firefox,Mobile,None,Low,0.15373149745532533,0,0,Allowed,Resolved,0.0
3193,2024-08-26 20:46:53,user_23,device_360,session_7349,62.74.17.126,41.109.8.159,28464,80,TCP,China,London,MFA,Local,7,0,4468,96,User,iOS,Edge,Desktop,None,Low,0.53801166579667,0,0,Allowed,Resolved,0.0
3194,2024-11-02 01:26:22,user_223,device_698,session_9145,115.137.225.251,99.26.191.194,24353,80,UDP,Brazil,Sao Paulo,Password,Remote,9,1,2753,91,User,Android,Firefox,Desktop,Insider,Critical,0.5232571409786333,0,1,Investigating,Investigating,291.13727820404563
3195,2024-02-27 04:08:11,user_4,device_615,session_7763,43.252.39.59,153.79.243.84,42320,80,TCP,Germany,New York,Password,Remote,2,1,4614,54,User,macOS,Firefox,Mobile,DDoS,High,0.8732280262114923,0,1,Blocked,Resolved,0.0
